PLT_ID,TRAIT,DATE,QUALITY,ENTRY_CODE,ENTRY_NAME,COMP,RATER,ROW,COL,PLOC_CODE,YEAR,MONTH,RATING_EVENT,RATING_EVENT_CODE,MONTH_CODE,YEAR_CODE,TEST_LOC
218,Turf Quality,5/24/18,6,67,A11-26,Mountain View Seeds,EWA,2,18,19,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
217,Turf Quality,5/24/18,4,60,DLFPS-340/3550,DLF Pickseed USA,EWA,2,17,20,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
216,Turf Quality,5/24/18,4,59,DLFPS-340/3455,DLF Pickseed USA,EWA,2,16,21,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
215,Turf Quality,5/24/18,6,2,A13-1,Landmark Turf & Native Seed,EWA,2,15,22,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
214,Turf Quality,5/24/18,5,35,Orion (PST-K13-143),Pure Seed Testing Inc.,EWA,2,14,23,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
213,Turf Quality,5/24/18,5,15,After Midnight,Jacklin Seed by Simplot,EWA,2,13,24,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
212,Turf Quality,5/24/18,5,29,Jersey (NAI-A16-3),Novel AG Inc.,EWA,2,12,25,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
211,Turf Quality,5/24/18,6,3,A99-2897,Turf Merchants Inc.,EWA,2,11,26,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
210,Turf Quality,5/24/18,6,22,BAR PP 79366,Barenbrug Research,EWA,2,10,27,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
209,Turf Quality,5/24/18,4,55,DLFPS-340/3438,DLF Pickseed USA,EWA,2,9,28,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
208,Turf Quality,5/24/18,5,12,NK-1,Pennington Seed,EWA,2,8,29,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
207,Turf Quality,5/24/18,5,62,DLFPS-340/3552,DLF Pickseed USA,EWA,2,7,30,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
206,Turf Quality,5/24/18,6,48,Cloud (GO-2425),Grassland Oregon,EWA,2,6,31,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
205,Turf Quality,5/24/18,5,58,DLFPS-340/3444,DLF Pickseed USA,EWA,2,5,32,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
204,Turf Quality,5/24/18,6,40,Finish Line (NAI-14-178),Columbia River Seed,EWA,2,4,33,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
203,Turf Quality,5/24/18,5,66,A12-34,Mountain View Seeds,EWA,2,3,34,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
202,Turf Quality,5/24/18,6,14,Yellowstone (A12-7),Landmark Turf & Native Seed,EWA,2,2,35,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
201,Turf Quality,5/24/18,3,23,Barvette HGT®,Standard,EWA,2,1,36,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
301,Turf Quality,5/24/18,3,32,Blue Gem (NAI-13-9),Columbia River Seed,EWA,3,1,37,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
302,Turf Quality,5/24/18,4,49,DLFPS-340/3364,DLF Pickseed USA,EWA,3,2,38,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
303,Turf Quality,5/24/18,4,44,Blue Devil,Columbia Seeds,EWA,3,3,39,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
304,Turf Quality,5/24/18,7,84,PST-11-7,DLF Pickseed USA,EWA,3,4,40,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
305,Turf Quality,5/24/18,6,73,A16-2,The Scotts Company,EWA,3,5,41,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
306,Turf Quality,5/24/18,7,78,A06-8,Blue Mt. Seeds Inc.,EWA,3,6,42,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
307,Turf Quality,5/24/18,6,51,DLFPS-340/3556,DLF Pickseed USA,EWA,3,7,43,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
308,Turf Quality,5/24/18,5,86,New Moon (PST-K15-177),Pure Seed Testing Inc.,EWA,3,8,44,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
309,Turf Quality,5/24/18,7,57,DLFPS-340/3548,DLF Pickseed USA,EWA,3,9,45,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
310,Turf Quality,5/24/18,5,28,RAD-1776,Barenbrug Research,EWA,3,10,46,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
311,Turf Quality,5/24/18,6,17,J-1319,Jacklin Seed by Simplot,EWA,3,11,47,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
312,Turf Quality,5/24/18,6,27,Barserati (BAR PP 110358),Barenbrug Research,EWA,3,12,48,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
313,Turf Quality,5/24/18,8,46,Bombay (GO-22B23),Grassland Oregon,EWA,3,13,49,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
314,Turf Quality,5/24/18,7,18,J-2726,Jacklin Seed by Simplot,EWA,3,14,50,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
315,Turf Quality,5/24/18,4,19,NuRush (J-3510),Jacklin Seed by Simplot,EWA,3,15,51,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
316,Turf Quality,5/24/18,6,89,PST-T14-39,Pure Seed Testing Inc.,EWA,3,16,52,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
317,Turf Quality,5/24/18,5,85,PST-K15-167,Pure Seed Testing Inc.,EWA,3,17,53,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
318,Turf Quality,5/24/18,5,61,DLFPS-340/3551,DLF Pickseed USA,EWA,3,18,54,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
418,Turf Quality,5/24/18,4,79,Kenblue,Standard,EWA,4,18,55,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
417,Turf Quality,5/24/18,5,52,DLFPS-340/3553,DLF Pickseed USA,EWA,4,17,56,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
416,Turf Quality,5/24/18,5,10,AKB3179,Pennington Seed,EWA,4,16,57,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
415,Turf Quality,5/24/18,6,6,RAD 553,Seeds Inc.,EWA,4,15,58,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
414,Turf Quality,5/24/18,3,70,PPG-KB 1131,Mountain View Seeds,EWA,4,14,59,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
413,Turf Quality,5/24/18,6,68,PPG-KB 1320,Mountain View Seeds,EWA,4,13,60,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
412,Turf Quality,5/24/18,7,43,Pivot,Columbia River Seed,EWA,4,12,61,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
411,Turf Quality,5/24/18,5,20,BAR PP 71213,Barenbrug Research,EWA,4,11,62,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
410,Turf Quality,5/24/18,7,87,PST-K15-172,Pure Seed Testing Inc.,EWA,4,10,63,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
409,Turf Quality,5/24/18,7,11,AKB3241,Pennington Seed,EWA,4,9,64,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
408,Turf Quality,5/24/18,6,69,A11-38,Peak Plant Genetics,EWA,4,8,65,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
407,Turf Quality,5/24/18,6,9,AKB3128,Pennington Seed,EWA,4,7,66,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
406,Turf Quality,5/24/18,7,31,NAI-15-80,SiteOne Landscape Supply,EWA,4,6,67,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
405,Turf Quality,5/24/18,3,5,Blue Knight,Ledeboer Plant Breeding,EWA,4,5,68,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
404,Turf Quality,5/24/18,5,39,Comanche (NAI-14-176),Columbia River Seed,EWA,4,4,69,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
403,Turf Quality,5/24/18,6,4,Syrah (LTP-11-41),Lebanon Seaboard Corp.,EWA,4,3,70,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
402,Turf Quality,5/24/18,4,38,Amaze (NAI-14-133),Columbia River Seed,EWA,4,2,71,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
401,Turf Quality,5/24/18,4,64,A16-1,Mountain View Seeds,EWA,4,1,72,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
501,Turf Quality,5/24/18,6,42,Aviator II (NAI-15-84),Columbia River Seed,EWA,5,1,73,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
502,Turf Quality,5/24/18,5,77,Prosperity,Blue Mt. Seeds Inc.,EWA,5,2,74,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
503,Turf Quality,5/24/18,6,83,Dublin (PST-K15-157),Pure Seed Testing Inc.,EWA,5,3,75,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
504,Turf Quality,5/24/18,7,76,A16-17,Peak Plant Genetics,EWA,5,4,76,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
505,Turf Quality,5/24/18,3,26,BAR PP 79494,Barenbrug Research,EWA,5,5,77,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
506,Turf Quality,5/24/18,6,72,Shamrock,Standard,EWA,5,6,78,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
507,Turf Quality,5/24/18,5,54,DLFPS-340/3500,DLF Pickseed USA,EWA,5,7,79,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
508,Turf Quality,5/24/18,6,65,A16-7,Mountain View Seeds,EWA,5,8,80,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
509,Turf Quality,5/24/18,5,21,BAR PP 7309V,Barenbrug Research,EWA,5,9,81,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
510,Turf Quality,5/24/18,6,80,Paloma (PST-K13-139),Pure Seed Testing Inc.,EWA,5,10,82,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
511,Turf Quality,5/24/18,7,45,Skye,Standard,EWA,5,11,83,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
512,Turf Quality,5/24/18,6,74,PPG-KB 1304,ProSeeds Marketing,EWA,5,12,84,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
513,Turf Quality,5/24/18,3,33,United (NAI-13-14),Columbia River Seed,EWA,5,13,85,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
514,Turf Quality,5/24/18,6,24,BAR PP 7K426,Barenbrug Research,EWA,5,14,86,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
515,Turf Quality,5/24/18,8,81,PST-K13-141,Pure Seed Testing Inc.,EWA,5,15,87,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
516,Turf Quality,5/24/18,6,56,DLFPS-340/3549,DLF Pickseed USA,EWA,5,16,88,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
517,Turf Quality,5/24/18,5,75,A15-6,Peak Plant Genetics,EWA,5,17,89,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
518,Turf Quality,5/24/18,5,78,A06-8,Blue Mt. Seeds Inc.,EWA,5,18,90,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
618,Turf Quality,5/24/18,5,31,NAI-15-80,SiteOne Landscape Supply,EWA,6,18,91,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
617,Turf Quality,5/24/18,5,58,DLFPS-340/3444,DLF Pickseed USA,EWA,6,17,92,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
616,Turf Quality,5/24/18,4,3,A99-2897,Turf Merchants Inc.,EWA,6,16,93,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
615,Turf Quality,5/24/18,6,69,A11-38,Peak Plant Genetics,EWA,6,15,94,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
614,Turf Quality,5/24/18,5,34,NAI-14-122,Columbia River Seed,EWA,6,14,95,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
613,Turf Quality,5/24/18,5,17,J-1319,Jacklin Seed by Simplot,EWA,6,13,96,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
612,Turf Quality,5/24/18,5,36,NAI-14-128,Columbia River Seed,EWA,6,12,97,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
611,Turf Quality,5/24/18,5,40,Finish Line (NAI-14-178),Columbia River Seed,EWA,6,11,98,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
610,Turf Quality,5/24/18,5,61,DLFPS-340/3551,DLF Pickseed USA,EWA,6,10,99,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
609,Turf Quality,5/24/18,6,2,A13-1,Landmark Turf & Native Seed,EWA,6,9,100,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
608,Turf Quality,5/24/18,5,56,DLFPS-340/3549,DLF Pickseed USA,EWA,6,8,101,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
607,Turf Quality,5/24/18,5,12,NK-1,Pennington Seed,EWA,6,7,102,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
606,Turf Quality,5/24/18,7,29,Jersey (NAI-A16-3),Novel AG Inc.,EWA,6,6,103,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
605,Turf Quality,5/24/18,5,8,Babe,Seeds Inc.,EWA,6,5,104,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
604,Turf Quality,5/24/18,6,55,DLFPS-340/3438,DLF Pickseed USA,EWA,6,4,105,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
603,Turf Quality,5/24/18,3,19,NuRush (J-3510),Jacklin Seed by Simplot,EWA,6,3,106,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
602,Turf Quality,5/24/18,6,74,PPG-KB 1304,ProSeeds Marketing,EWA,6,2,107,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
601,Turf Quality,5/24/18,4,1,A11-40,Landmark Turf & Native Seed,EWA,6,1,108,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
701,Turf Quality,5/24/18,3,63,MVS-130,Mountain View Seeds,EWA,7,1,109,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
702,Turf Quality,5/24/18,5,37,NAI-14-132,Columbia River Seed,EWA,7,2,110,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
703,Turf Quality,5/24/18,6,18,J-2726,Jacklin Seed by Simplot,EWA,7,3,111,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
704,Turf Quality,5/24/18,7,15,After Midnight,Jacklin Seed by Simplot,EWA,7,4,112,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
705,Turf Quality,5/24/18,4,38,Amaze (NAI-14-133),Columbia River Seed,EWA,7,5,113,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
706,Turf Quality,5/24/18,7,24,BAR PP 7K426,Barenbrug Research,EWA,7,6,114,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
707,Turf Quality,5/24/18,6,43,Pivot,Columbia River Seed,EWA,7,7,115,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
708,Turf Quality,5/24/18,7,68,PPG-KB 1320,Mountain View Seeds,EWA,7,8,116,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
709,Turf Quality,5/24/18,5,39,Comanche (NAI-14-176),Columbia River Seed,EWA,7,9,117,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
710,Turf Quality,5/24/18,5,13,KH3492,Pennington Seed,EWA,7,10,118,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
711,Turf Quality,5/24/18,7,48,Cloud (GO-2425),Grassland Oregon,EWA,7,11,119,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
712,Turf Quality,5/24/18,6,35,Orion (PST-K13-143),Pure Seed Testing Inc.,EWA,7,12,120,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
713,Turf Quality,5/24/18,5,89,PST-T14-39,Pure Seed Testing Inc.,EWA,7,13,121,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
714,Turf Quality,5/24/18,6,21,BAR PP 7309V,Barenbrug Research,EWA,7,14,122,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
715,Turf Quality,5/24/18,5,59,DLFPS-340/3455,DLF Pickseed USA,EWA,7,15,123,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
716,Turf Quality,5/24/18,5,62,DLFPS-340/3552,DLF Pickseed USA,EWA,7,16,124,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
717,Turf Quality,5/24/18,3,32,Blue Gem (NAI-13-9),Columbia River Seed,EWA,7,17,125,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
718,Turf Quality,5/24/18,6,67,A11-26,Mountain View Seeds,EWA,7,18,126,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
818,Turf Quality,5/24/18,4,28,RAD-1776,Barenbrug Research,EWA,8,18,127,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
817,Turf Quality,5/24/18,5,65,A16-7,Mountain View Seeds,EWA,8,17,128,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
816,Turf Quality,5/24/18,2,70,PPG-KB 1131,Mountain View Seeds,EWA,8,16,129,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
815,Turf Quality,5/24/18,3,16,J-1138,Jacklin Seed by Simplot,EWA,8,15,130,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
814,Turf Quality,5/24/18,5,52,DLFPS-340/3553,DLF Pickseed USA,EWA,8,14,131,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
813,Turf Quality,5/24/18,4,79,Kenblue,Standard,EWA,8,13,132,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
812,Turf Quality,5/24/18,3,30,Twilight (NAI-13-132),SiteOne Landscape Supply,EWA,8,12,133,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
811,Turf Quality,5/24/18,5,86,New Moon (PST-K15-177),Pure Seed Testing Inc.,EWA,8,11,134,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
810,Turf Quality,5/24/18,3,33,United (NAI-13-14),Columbia River Seed,EWA,8,10,135,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
809,Turf Quality,5/24/18,7,71,A10-280,Mountain View Seeds,EWA,8,9,136,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
808,Turf Quality,5/24/18,5,14,Yellowstone (A12-7),Landmark Turf & Native Seed,EWA,8,8,137,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
807,Turf Quality,5/24/18,7,80,Paloma (PST-K13-139),Pure Seed Testing Inc.,EWA,8,7,138,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
806,Turf Quality,5/24/18,7,22,BAR PP 79366,Barenbrug Research,EWA,8,6,139,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
805,Turf Quality,5/24/18,4,53,DLFPS-340/3494,DLF Pickseed USA,EWA,8,5,140,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
804,Turf Quality,5/24/18,7,46,Bombay (GO-22B23),Grassland Oregon,EWA,8,4,141,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
803,Turf Quality,5/24/18,4,27,Barserati (BAR PP 110358),Barenbrug Research,EWA,8,3,142,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
802,Turf Quality,5/24/18,6,6,RAD 553,Seeds Inc.,EWA,8,2,143,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
801,Turf Quality,5/24/18,5,73,A16-2,The Scotts Company,EWA,8,1,144,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
901,Turf Quality,5/24/18,5,7,Selway,Seeds Inc.,EWA,9,1,145,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
902,Turf Quality,5/24/18,5,85,PST-K15-167,Pure Seed Testing Inc.,EWA,9,2,146,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
903,Turf Quality,5/24/18,6,81,PST-K13-141,Pure Seed Testing Inc.,EWA,9,3,147,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
904,Turf Quality,5/24/18,6,10,AKB3179,Pennington Seed,EWA,9,4,148,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
905,Turf Quality,5/24/18,6,50,DLFPS-340/3446,DLF Pickseed USA,EWA,9,5,149,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
906,Turf Quality,5/24/18,5,20,BAR PP 71213,Barenbrug Research,EWA,9,6,150,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
907,Turf Quality,5/24/18,3,26,BAR PP 79494,Barenbrug Research,EWA,9,7,151,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
908,Turf Quality,5/24/18,6,84,PST-11-7,DLF Pickseed USA,EWA,9,8,152,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
909,Turf Quality,5/24/18,6,25,BAR PP 7236V,Barenbrug Research,EWA,9,9,153,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
910,Turf Quality,5/24/18,5,76,A16-17,Peak Plant Genetics,EWA,9,10,154,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
911,Turf Quality,5/24/18,7,87,PST-K15-172,Pure Seed Testing Inc.,EWA,9,11,155,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
912,Turf Quality,5/24/18,6,82,Electric (PST-K11-118),Pure Seed Testing Inc.,EWA,9,12,156,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
913,Turf Quality,5/24/18,3,88,Midnight,Standard,EWA,9,13,157,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
914,Turf Quality,5/24/18,7,45,Skye,Standard,EWA,9,14,158,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
915,Turf Quality,5/24/18,5,54,DLFPS-340/3500,DLF Pickseed USA,EWA,9,15,159,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
916,Turf Quality,5/24/18,6,9,AKB3128,Pennington Seed,EWA,9,16,160,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
917,Turf Quality,5/24/18,4,44,Blue Devil,Columbia Seeds,EWA,9,17,161,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
918,Turf Quality,5/24/18,6,47,Star (GO-2628),Grassland Oregon,EWA,9,18,162,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
1018,Turf Quality,5/24/18,5,5,Blue Knight,Ledeboer Plant Breeding,EWA,10,18,163,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
1017,Turf Quality,5/24/18,6,11,AKB3241,Pennington Seed,EWA,10,17,164,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
1016,Turf Quality,5/24/18,4,64,A16-1,Mountain View Seeds,EWA,10,16,165,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
1015,Turf Quality,5/24/18,6,83,Dublin (PST-K15-157),Pure Seed Testing Inc.,EWA,10,15,166,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
1014,Turf Quality,5/24/18,2,49,DLFPS-340/3364,DLF Pickseed USA,EWA,10,14,167,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
1013,Turf Quality,5/24/18,5,77,Prosperity,Blue Mt. Seeds Inc.,EWA,10,13,168,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
1012,Turf Quality,5/24/18,6,72,Shamrock,Standard,EWA,10,12,169,2018,May,EWA-2018-05-24,1,4,1,"St. Paul, MN"
